,_id,date_created,regular_price,sale_price,three_months,date_paid,customer_id,paid,name_x,category_id_y,product_ids,quantity,price,price_total,age_group,한의사 여부,사업자 여부,cancelled,name,slug
673,630de26b68554000236da2eb,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 10:18:22+00:00,5ef2e404e510ee503167d3c2,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,40-49,1.0,1.0,False,도서,book
674,630de41968554000236da307,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 10:19:45.653000+00:00,5d6141094e77525ec5ca1541,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,1.0,0.0,False,도서,book
675,630de49b68554000236da30c,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 10:23:45+00:00,5f2689bf221c8b5f77c90bc6,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,1.0,1.0,False,도서,book
676,630de8e768554000236da332,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 10:40:23.075000+00:00,5f7580aa48060c52caf15c63,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,,1.0,1.0,False,도서,book
677,630de9c468554000236da33d,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 10:44:06.867000+00:00,5d83468b3f0e6805c47067c9,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,0.0,1.0,False,도서,book
678,630deaeb68554000236da34c,2022-04-19T06:30:34.660Z,58000.0,55100.0,12.0,2022-08-30 10:49:18.968000+00:00,6061689c0ccc56001bc79fd6,True,오당 본초강론,5cf8bbba0098b2225c5dfaa3,625e570a0d1b510022676c28,1.0,55100.0,55100.0,,0.0,0.0,False,도서,book
679,630df28068554000236da388,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 11:22:54+00:00,60cb1977d26af90681b185e6,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,1.0,0.0,False,도서,book
680,630df1f568554000236da385,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 11:24:53+00:00,5d96ab620dabe405b156db11,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,1.0,0.0,False,도서,book
681,630df59368554000236da3a1,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 11:34:18.075000+00:00,5de0fcc22bb59605ca3d0bee,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,20-29,1.0,0.0,False,도서,book
682,630dfaa168554000236da3b5,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 11:56:20.769000+00:00,5e3381f24267e105dfff109b,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,1.0,0.0,False,도서,book
683,630dfaac68554000236da3b7,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 12:01:14.896000+00:00,5ef6a28b334af8196b13bea8,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,40-49,1.0,1.0,False,도서,book
684,630e079f68554000236da403,2021-07-09T05:37:52.884Z,38000.0,36100.0,35.0,2022-08-30 12:57:00+00:00,60439e7140a8110019dda878,True,침의 과학적 접근의 이해,5cf8bbba0098b2225c5dfaa3,60e7e0b0d26af90681b1b61c,1.0,36100.0,36100.0,20-29,0.0,0.0,False,도서,book
